Year,Month,Month_name,Day_of_week,Day_type,Mode,Pax_daily
2024,5,May,Thursday,Normal Weekday,Train (Metropolitan),642700
2024,5,May,Thursday,Normal Weekday,Bus (Regional),42450
2024,5,May,Thursday,Normal Weekday,Train (Regional),62100
2024,5,May,Thursday,Normal Weekday,Tram,508300
2024,5,May,Tuesday,Normal Weekday,Bus (Metropolitan),392100
2024,5,May,Tuesday,Normal Weekday,Train (Metropolitan),622600
2024,5,May,Tuesday,Normal Weekday,Bus (Regional),41550
2024,5,May,Tuesday,Normal Weekday,Train (Regional),60750
2024,5,May,Tuesday,Normal Weekday,Tram,487500
2024,5,May,Wednesday,Normal Weekday,Bus (Metropolitan),397950
2024,5,May,Wednesday,Normal Weekday,Train (Metropolitan),641150
2024,5,May,Wednesday,Normal Weekday,Bus (Regional),42700
2024,5,May,Wednesday,Normal Weekday,Train (Regional),62550
2024,5,May,Wednesday,Normal Weekday,Tram,508550
2024,6,Jun,Friday,Normal Weekday,Bus (Metropolitan),354100
2024,6,Jun,Friday,Normal Weekday,Train (Metropolitan),527550
2024,6,Jun,Friday,Normal Weekday,Bus (Regional),37400
2024,6,Jun,Friday,Normal Weekday,Train (Regional),55650
2024,6,Jun,Friday,Normal Weekday,Tram,442750
2024,6,Jun,Monday,Normal Weekday,Bus (Metropolitan),347300
2024,6,Jun,Monday,Normal Weekday,Train (Metropolitan),500200
2024,6,Jun,Monday,Normal Weekday,Bus (Regional),37350
2024,6,Jun,Monday,Normal Weekday,Train (Regional),51500
2024,6,Jun,Monday,Normal Weekday,Tram,403150
2024,6,Jun,Saturday,Weekend,Bus (Metropolitan),199950
2024,6,Jun,Saturday,Weekend,Train (Metropolitan),338500
2024,6,Jun,Saturday,Weekend,Bus (Regional),16450
2024,6,Jun,Saturday,Weekend,Train (Regional),38500
2024,6,Jun,Saturday,Weekend,Tram,349950
2024,6,Jun,Sunday,Weekend,Bus (Metropolitan),139300
2024,6,Jun,Sunday,Weekend,Train (Metropolitan),258350
2024,6,Jun,Sunday,Weekend,Bus (Regional),10300
2024,6,Jun,Sunday,Weekend,Train (Regional),30450
2024,6,Jun,Sunday,Weekend,Tram,246350
2024,6,Jun,Thursday,Normal Weekday,Bus (Metropolitan),374500
2024,6,Jun,Thursday,Normal Weekday,Train (Metropolitan),573850
2024,6,Jun,Thursday,Normal Weekday,Bus (Regional),39600
2024,6,Jun,Thursday,Normal Weekday,Train (Regional),57650
2024,6,Jun,Thursday,Normal Weekday,Tram,463500
2024,6,Jun,Tuesday,Normal Weekday,Bus (Metropolitan),360200
2024,6,Jun,Tuesday,Normal Weekday,Train (Metropolitan),564000
2024,6,Jun,Tuesday,Normal Weekday,Bus (Regional),37000
2024,6,Jun,Tuesday,Normal Weekday,Train (Regional),56550
2024,6,Jun,Tuesday,Normal Weekday,Tram,443050
2024,6,Jun,Wednesday,Normal Weekday,Bus (Metropolitan),369300
2024,6,Jun,Wednesday,Normal Weekday,Train (Metropolitan),582150
2024,6,Jun,Wednesday,Normal Weekday,Bus (Regional),38750
2024,6,Jun,Wednesday,Normal Weekday,Train (Regional),60550
2024,6,Jun,Wednesday,Normal Weekday,Tram,459900
2024,7,Jul,Friday,Normal Weekday,Bus (Metropolitan),384550
2024,7,Jul,Friday,Normal Weekday,Train (Metropolitan),548450
2024,7,Jul,Friday,Normal Weekday,Bus (Regional),39250
2024,7,Jul,Friday,Normal Weekday,Train (Regional),58700
2024,7,Jul,Friday,Normal Weekday,Tram,481800
2024,7,Jul,Friday,School Holiday Weekday,Bus (Metropolitan),319700
2024,7,Jul,Friday,School Holiday Weekday,Train (Metropolitan),553500
2024,7,Jul,Friday,School Holiday Weekday,Bus (Regional),33000
2024,7,Jul,Friday,School Holiday Weekday,Train (Regional),62250
2024,7,Jul,Friday,School Holiday Weekday,Tram,446950
2024,7,Jul,Monday,Normal Weekday,Bus (Metropolitan),374200
2024,7,Jul,Monday,Normal Weekday,Train (Metropolitan),516200
2024,7,Jul,Monday,Normal Weekday,Bus (Regional),37650
2024,7,Jul,Monday,Normal Weekday,Train (Regional),52450
2024,7,Jul,Monday,Normal Weekday,Tram,432400
2024,7,Jul,Monday,School Holiday Weekday,Bus (Metropolitan),320350
2024,7,Jul,Monday,School Holiday Weekday,Train (Metropolitan),464650
2024,7,Jul,Monday,School Holiday Weekday,Bus (Regional),31600
2024,7,Jul,Monday,School Holiday Weekday,Train (Regional),49800
2024,7,Jul,Monday,School Holiday Weekday,Tram,394500
2024,7,Jul,Saturday,Weekend,Bus (Metropolitan),190350
2024,7,Jul,Saturday,Weekend,Train (Metropolitan),336100
2024,7,Jul,Saturday,Weekend,Bus (Regional),16750
2024,7,Jul,Saturday,Weekend,Train (Regional),41350
2024,7,Jul,Saturday,Weekend,Tram,350900
2024,7,Jul,Sunday,Weekend,Bus (Metropolitan),142300
2024,7,Jul,Sunday,Weekend,Train (Metropolitan),255050
2024,7,Jul,Sunday,Weekend,Bus (Regional),10300
2024,7,Jul,Sunday,Weekend,Train (Regional),30100
2024,7,Jul,Sunday,Weekend,Tram,251600
2024,7,Jul,Thursday,Normal Weekday,Bus (Metropolitan),400350
2024,7,Jul,Thursday,Normal Weekday,Train (Metropolitan),597250
2024,7,Jul,Thursday,Normal Weekday,Bus (Regional),40000
2024,7,Jul,Thursday,Normal Weekday,Train (Regional),61250
2024,7,Jul,Thursday,Normal Weekday,Tram,502600
2024,7,Jul,Thursday,School Holiday Weekday,Bus (Metropolitan),339400
2024,7,Jul,Thursday,School Holiday Weekday,Train (Metropolitan),550100
2024,7,Jul,Thursday,School Holiday Weekday,Bus (Regional),33200
2024,7,Jul,Thursday,School Holiday Weekday,Train (Regional),62050
2024,7,Jul,Thursday,School Holiday Weekday,Tram,455200
2024,7,Jul,Tuesday,Normal Weekday,Bus (Metropolitan),417900
2024,7,Jul,Tuesday,Normal Weekday,Train (Metropolitan),607100
2024,7,Jul,Tuesday,Normal Weekday,Bus (Regional),39950
2024,7,Jul,Tuesday,Normal Weekday,Train (Regional),58050
2024,7,Jul,Tuesday,Normal Weekday,Tram,490650
2024,7,Jul,Tuesday,School Holiday Weekday,Bus (Metropolitan),319000
2024,7,Jul,Tuesday,School Holiday Weekday,Train (Metropolitan),526150
2024,7,Jul,Tuesday,School Holiday Weekday,Bus (Regional),30750
2024,7,Jul,Tuesday,School Holiday Weekday,Train (Regional),57450
2024,7,Jul,Tuesday,School Holiday Weekday,Tram,421200
2024,7,Jul,Wednesday,Normal Weekday,Bus (Metropolitan),418650
2024,7,Jul,Wednesday,Normal Weekday,Train (Metropolitan),608000
2024,7,Jul,Wednesday,Normal Weekday,Bus (Regional),41550
2024,7,Jul,Wednesday,Normal Weekday,Train (Regional),61900
2024,7,Jul,Wednesday,Normal Weekday,Tram,503900
2024,7,Jul,Wednesday,School Holiday Weekday,Bus (Metropolitan),350100
2024,7,Jul,Wednesday,School Holiday Weekday,Train (Metropolitan),552850
2024,7,Jul,Wednesday,School Holiday Weekday,Bus (Regional),36000
2024,7,Jul,Wednesday,School Holiday Weekday,Train (Regional),62050
2024,7,Jul,Wednesday,School Holiday Weekday,Tram,462200
2024,8,Aug,Friday,Normal Weekday,Bus (Metropolitan),393400
2024,8,Aug,Friday,Normal Weekday,Train (Metropolitan),571750
2024,8,Aug,Friday,Normal Weekday,Bus (Regional),38300
2024,8,Aug,Friday,Normal Weekday,Train (Regional),57700
2024,8,Aug,Friday,Normal Weekday,Tram,484100
2024,8,Aug,Monday,Normal Weekday,Bus (Metropolitan),400700
2024,8,Aug,Monday,Normal Weekday,Train (Metropolitan),557450
2024,8,Aug,Monday,Normal Weekday,Bus (Regional),38300
2024,8,Aug,Monday,Normal Weekday,Train (Regional),54750
2024,8,Aug,Monday,Normal Weekday,Tram,450200
2024,8,Aug,Saturday,Weekend,Bus (Metropolitan),206050
2024,8,Aug,Saturday,Weekend,Train (Metropolitan),362500
2024,8,Aug,Saturday,Weekend,Bus (Regional),18150
2024,8,Aug,Saturday,Weekend,Train (Regional),41200
2024,8,Aug,Saturday,Weekend,Tram,373200
2024,8,Aug,Sunday,Weekend,Bus (Metropolitan),147250
2024,8,Aug,Sunday,Weekend,Train (Metropolitan),305700
2024,8,Aug,Sunday,Weekend,Bus (Regional),11200
2024,8,Aug,Sunday,Weekend,Train (Regional),33300
2024,8,Aug,Sunday,Weekend,Tram,276250
2024,8,Aug,Thursday,Normal Weekday,Bus (Metropolitan),431250
2024,8,Aug,Thursday,Normal Weekday,Train (Metropolitan),638550
2024,8,Aug,Thursday,Normal Weekday,Bus (Regional),41100
2024,8,Aug,Thursday,Normal Weekday,Train (Regional),62300
2024,8,Aug,Thursday,Normal Weekday,Tram,507150
2024,8,Aug,Tuesday,Normal Weekday,Bus (Metropolitan),423950
2024,8,Aug,Tuesday,Normal Weekday,Train (Metropolitan),645200
2024,8,Aug,Tuesday,Normal Weekday,Bus (Regional),39200
2024,8,Aug,Tuesday,Normal Weekday,Train (Regional),63100
2024,8,Aug,Tuesday,Normal Weekday,Tram,494950
2024,8,Aug,Wednesday,Normal Weekday,Bus (Metropolitan),424100
2024,8,Aug,Wednesday,Normal Weekday,Train (Metropolitan),638350
2024,8,Aug,Wednesday,Normal Weekday,Bus (Regional),39800
2024,8,Aug,Wednesday,Normal Weekday,Train (Regional),62900
2024,8,Aug,Wednesday,Normal Weekday,Tram,501750
2024,9,Sep,Friday,Normal Weekday,Bus (Metropolitan),371750
2024,9,Sep,Friday,Normal Weekday,Train (Metropolitan),573200
2024,9,Sep,Friday,Normal Weekday,Bus (Regional),33700
2024,9,Sep,Friday,Normal Weekday,Train (Regional),58600
2024,9,Sep,Friday,Normal Weekday,Tram,438800
2024,9,Sep,Monday,Normal Weekday,Bus (Metropolitan),362850
2024,9,Sep,Monday,Normal Weekday,Train (Metropolitan),511150
2024,9,Sep,Monday,Normal Weekday,Bus (Regional),31500
2024,9,Sep,Monday,Normal Weekday,Train (Regional),52650
2024,9,Sep,Monday,Normal Weekday,Tram,394900
2024,9,Sep,Monday,School Holiday Weekday,Bus (Metropolitan),350050
2024,9,Sep,Monday,School Holiday Weekday,Train (Metropolitan),522100
2024,9,Sep,Monday,School Holiday Weekday,Bus (Regional),30500
2024,9,Sep,Monday,School Holiday Weekday,Train (Regional),58550
2024,9,Sep,Monday,School Holiday Weekday,Tram,440850
2024,9,Sep,Saturday,Weekend,Bus (Metropolitan),190300
2024,9,Sep,Saturday,Weekend,Train (Metropolitan),364600
2024,9,Sep,Saturday,Weekend,Bus (Regional),17750
2024,9,Sep,Saturday,Weekend,Train (Regional),40550
2024,9,Sep,Saturday,Weekend,Tram,323300
2024,9,Sep,Sunday,Weekend,Bus (Metropolitan),130400
2024,9,Sep,Sunday,Weekend,Train (Metropolitan),211450
2024,9,Sep,Sunday,Weekend,Bus (Regional),10650
2024,9,Sep,Sunday,Weekend,Train (Regional),25950
2024,9,Sep,Sunday,Weekend,Tram,220750
2024,9,Sep,Thursday,Normal Weekday,Bus (Metropolitan),398150
2024,9,Sep,Thursday,Normal Weekday,Train (Metropolitan),622550
2024,9,Sep,Thursday,Normal Weekday,Bus (Regional),37000
2024,9,Sep,Thursday,Normal Weekday,Train (Regional),63800
2024,9,Sep,Thursday,Normal Weekday,Tram,453750
2024,9,Sep,Thursday,School Holiday Weekday,Bus (Metropolitan),365050
2024,9,Sep,Thursday,School Holiday Weekday,Train (Metropolitan),606350
2024,9,Sep,Thursday,School Holiday Weekday,Bus (Regional),33300
2024,9,Sep,Thursday,School Holiday Weekday,Train (Regional),68900
2024,9,Sep,Thursday,School Holiday Weekday,Tram,507000
2024,9,Sep,Tuesday,Normal Weekday,Bus (Metropolitan),413500
2024,9,Sep,Tuesday,Normal Weekday,Train (Metropolitan),632950
2024,9,Sep,Tuesday,Normal Weekday,Bus (Regional),37050
2024,9,Sep,Tuesday,Normal Weekday,Train (Regional),63700
2024,9,Sep,Tuesday,Normal Weekday,Tram,469750
2024,9,Sep,Tuesday,School Holiday Weekday,Bus (Metropolitan),373000
2024,9,Sep,Tuesday,School Holiday Weekday,Train (Metropolitan),600700
2024,9,Sep,Tuesday,School Holiday Weekday,Bus (Regional),31200
2024,9,Sep,Tuesday,School Holiday Weekday,Train (Regional),68300
2024,9,Sep,Tuesday,School Holiday Weekday,Tram,503000
2024,9,Sep,Wednesday,Normal Weekday,Bus (Metropolitan),404300
2024,9,Sep,Wednesday,Normal Weekday,Train (Metropolitan),621600
2024,9,Sep,Wednesday,Normal Weekday,Bus (Regional),38300
2024,9,Sep,Wednesday,Normal Weekday,Train (Regional),63400
2024,9,Sep,Wednesday,Normal Weekday,Tram,451150
2024,9,Sep,Wednesday,School Holiday Weekday,Bus (Metropolitan),311700
2024,9,Sep,Wednesday,School Holiday Weekday,Train (Metropolitan),550200
2024,9,Sep,Wednesday,School Holiday Weekday,Bus (Regional),27750
2024,9,Sep,Wednesday,School Holiday Weekday,Train (Regional),62700
2024,9,Sep,Wednesday,School Holiday Weekday,Tram,463650
2024,10,Oct,Friday,Normal Weekday,Bus (Metropolitan),370700
2024,10,Oct,Friday,Normal Weekday,Train (Metropolitan),524000
2024,10,Oct,Friday,Normal Weekday,Bus (Regional),35100
2024,10,Oct,Friday,Normal Weekday,Train (Regional),59600
2024,10,Oct,Friday,Normal Weekday,Tram,499750
2024,10,Oct,Friday,School Holiday Weekday,Bus (Metropolitan),347400
2024,10,Oct,Friday,School Holiday Weekday,Train (Metropolitan),534750
2024,10,Oct,Friday,School Holiday Weekday,Bus (Regional),30200
2024,10,Oct,Friday,School Holiday Weekday,Train (Regional),60500
2024,10,Oct,Friday,School Holiday Weekday,Tram,470900
2024,10,Oct,Monday,Normal Weekday,Bus (Metropolitan),383400
2024,10,Oct,Monday,Normal Weekday,Train (Metropolitan),526050
2024,10,Oct,Monday,Normal Weekday,Bus (Regional),35300
2024,10,Oct,Monday,Normal Weekday,Train (Regional),56850
2024,10,Oct,Monday,Normal Weekday,Tram,472350
2024,10,Oct,Saturday,Weekend,Bus (Metropolitan),205500
2024,10,Oct,Saturday,Weekend,Train (Metropolitan),350200
2024,10,Oct,Saturday,Weekend,Bus (Regional),20000
2024,10,Oct,Saturday,Weekend,Train (Regional),42250
2024,10,Oct,Saturday,Weekend,Tram,401650
2024,10,Oct,Sunday,Weekend,Bus (Metropolitan),142000
2024,10,Oct,Sunday,Weekend,Train (Metropolitan),248650
2024,10,Oct,Sunday,Weekend,Bus (Regional),12400
2024,10,Oct,Sunday,Weekend,Train (Regional),32050
2024,10,Oct,Sunday,Weekend,Tram,274150
2024,10,Oct,Thursday,Normal Weekday,Bus (Metropolitan),415000
2024,10,Oct,Thursday,Normal Weekday,Train (Metropolitan),630200
2024,10,Oct,Thursday,Normal Weekday,Bus (Regional),38400
2024,10,Oct,Thursday,Normal Weekday,Train (Regional),67000
2024,10,Oct,Thursday,Normal Weekday,Tram,542150
2024,10,Oct,Thursday,School Holiday Weekday,Bus (Metropolitan),396900
2024,10,Oct,Thursday,School Holiday Weekday,Train (Metropolitan),659050
2024,10,Oct,Thursday,School Holiday Weekday,Bus (Regional),33350
2024,10,Oct,Thursday,School Holiday Weekday,Train (Regional),73700
2024,10,Oct,Thursday,School Holiday Weekday,Tram,523500
2024,10,Oct,Tuesday,Normal Weekday,Bus (Metropolitan),417100
2024,10,Oct,Tuesday,Normal Weekday,Train (Metropolitan),627500
2024,10,Oct,Tuesday,Normal Weekday,Bus (Regional),37850
2024,10,Oct,Tuesday,Normal Weekday,Train (Regional),66750
2024,10,Oct,Tuesday,Normal Weekday,Tram,530200
2024,10,Oct,Tuesday,School Holiday Weekday,Bus (Metropolitan),382450
2024,10,Oct,Tuesday,School Holiday Weekday,Train (Metropolitan),631350
2024,10,Oct,Tuesday,School Holiday Weekday,Bus (Regional),30250
2024,10,Oct,Tuesday,School Holiday Weekday,Train (Regional),65850
2024,10,Oct,Tuesday,School Holiday Weekday,Tram,489550
2024,10,Oct,Wednesday,Normal Weekday,Bus (Metropolitan),419200
2024,10,Oct,Wednesday,Normal Weekday,Train (Metropolitan),640100
2024,10,Oct,Wednesday,Normal Weekday,Bus (Regional),36550
2024,10,Oct,Wednesday,Normal Weekday,Train (Regional),70050
2024,10,Oct,Wednesday,Normal Weekday,Tram,550400
2024,10,Oct,Wednesday,School Holiday Weekday,Bus (Metropolitan),387650
2024,10,Oct,Wednesday,School Holiday Weekday,Train (Metropolitan),639750
2024,10,Oct,Wednesday,School Holiday Weekday,Bus (Regional),32800
2024,10,Oct,Wednesday,School Holiday Weekday,Train (Regional),69950
2024,10,Oct,Wednesday,School Holiday Weekday,Tram,508650
2024,11,Nov,Friday,Normal Weekday,Bus (Metropolitan),376300
2024,11,Nov,Friday,Normal Weekday,Train (Metropolitan),535300
2024,11,Nov,Friday,Normal Weekday,Bus (Regional),30800
2024,11,Nov,Friday,Normal Weekday,Train (Regional),60350
2024,11,Nov,Friday,Normal Weekday,Tram,522850
2024,11,Nov,Monday,Normal Weekday,Bus (Metropolitan),352150
2024,11,Nov,Monday,Normal Weekday,Train (Metropolitan),504150
2024,11,Nov,Monday,Normal Weekday,Bus (Regional),27950
2024,11,Nov,Monday,Normal Weekday,Train (Regional),56850
2024,11,Nov,Monday,Normal Weekday,Tram,460500
2024,11,Nov,Saturday,Weekend,Bus (Metropolitan),201050
2024,11,Nov,Saturday,Weekend,Train (Metropolitan),337650
2024,11,Nov,Saturday,Weekend,Bus (Regional),17050
2024,11,Nov,Saturday,Weekend,Train (Regional),41950
2024,11,Nov,Saturday,Weekend,Tram,377900
2024,11,Nov,Sunday,Weekend,Bus (Metropolitan),139550
2024,11,Nov,Sunday,Weekend,Train (Metropolitan),229700
2024,11,Nov,Sunday,Weekend,Bus (Regional),11600
2024,11,Nov,Sunday,Weekend,Train (Regional),28250
2024,11,Nov,Sunday,Weekend,Tram,259700
2024,11,Nov,Thursday,Normal Weekday,Bus (Metropolitan),402600
2024,11,Nov,Thursday,Normal Weekday,Train (Metropolitan),631250
2024,11,Nov,Thursday,Normal Weekday,Bus (Regional),31500
2024,11,Nov,Thursday,Normal Weekday,Train (Regional),63200
2024,11,Nov,Thursday,Normal Weekday,Tram,546500
2024,11,Nov,Tuesday,Normal Weekday,Bus (Metropolitan),408050
2024,11,Nov,Tuesday,Normal Weekday,Train (Metropolitan),609450
2024,11,Nov,Tuesday,Normal Weekday,Bus (Regional),36150
2024,11,Nov,Tuesday,Normal Weekday,Train (Regional),64450
2024,11,Nov,Tuesday,Normal Weekday,Tram,544050
2024,11,Nov,Wednesday,Normal Weekday,Bus (Metropolitan),376800
2024,11,Nov,Wednesday,Normal Weekday,Train (Metropolitan),586750
2024,11,Nov,Wednesday,Normal Weekday,Bus (Regional),30000
2024,11,Nov,Wednesday,Normal Weekday,Train (Regional),65000
2024,11,Nov,Wednesday,Normal Weekday,Tram,527700
2024,12,Dec,Friday,Normal Weekday,Bus (Metropolitan),365350
2024,12,Dec,Friday,Normal Weekday,Train (Metropolitan),539600
2024,12,Dec,Friday,Normal Weekday,Bus (Regional),34250
2024,12,Dec,Friday,Normal Weekday,Train (Regional),62650
2024,12,Dec,Friday,Normal Weekday,Tram,543950
2024,12,Dec,Friday,School Holiday Weekday,Bus (Metropolitan),233600
2024,12,Dec,Friday,School Holiday Weekday,Train (Metropolitan),380950
2024,12,Dec,Friday,School Holiday Weekday,Bus (Regional),22800
2024,12,Dec,Friday,School Holiday Weekday,Train (Regional),54450
2024,12,Dec,Friday,School Holiday Weekday,Tram,353000
2024,12,Dec,Monday,Normal Weekday,Bus (Metropolitan),353700
2024,12,Dec,Monday,Normal Weekday,Train (Metropolitan),462800
2024,12,Dec,Monday,Normal Weekday,Bus (Regional),30600
2024,12,Dec,Monday,Normal Weekday,Train (Regional),52300
2024,12,Dec,Monday,Normal Weekday,Tram,449800
2024,12,Dec,Monday,School Holiday Weekday,Bus (Metropolitan),249900
2024,12,Dec,Monday,School Holiday Weekday,Train (Metropolitan),354400
2024,12,Dec,Monday,School Holiday Weekday,Bus (Regional),26350
2024,12,Dec,Monday,School Holiday Weekday,Train (Regional),47250
2024,12,Dec,Monday,School Holiday Weekday,Tram,351350
2024,12,Dec,Saturday,Weekend,Bus (Metropolitan),204850
2024,12,Dec,Saturday,Weekend,Train (Metropolitan),334350
2024,12,Dec,Saturday,Weekend,Bus (Regional),20100
2024,12,Dec,Saturday,Weekend,Train (Regional),41700
2024,12,Dec,Saturday,Weekend,Tram,402850
2024,12,Dec,Sunday,Weekend,Bus (Metropolitan),153350
2024,12,Dec,Sunday,Weekend,Train (Metropolitan),249750
2024,12,Dec,Sunday,Weekend,Bus (Regional),12550
2024,12,Dec,Sunday,Weekend,Train (Regional),30200
2024,12,Dec,Sunday,Weekend,Tram,310400
2024,12,Dec,Thursday,Normal Weekday,Bus (Metropolitan),398150
2024,12,Dec,Thursday,Normal Weekday,Train (Metropolitan),587650
2024,12,Dec,Thursday,Normal Weekday,Bus (Regional),35900
2024,12,Dec,Thursday,Normal Weekday,Train (Regional),63750
2024,12,Dec,Thursday,Normal Weekday,Tram,569350
2024,12,Dec,Tuesday,Normal Weekday,Bus (Metropolitan),395000
2024,12,Dec,Tuesday,Normal Weekday,Train (Metropolitan),573900
2024,12,Dec,Tuesday,Normal Weekday,Bus (Regional),34500
2024,12,Dec,Tuesday,Normal Weekday,Train (Regional),61950
2024,12,Dec,Tuesday,Normal Weekday,Tram,543500
2024,12,Dec,Tuesday,School Holiday Weekday,Bus (Metropolitan),222200
2024,12,Dec,Tuesday,School Holiday Weekday,Train (Metropolitan),300250
2024,12,Dec,Tuesday,School Holiday Weekday,Bus (Regional),22850
2024,12,Dec,Tuesday,School Holiday Weekday,Train (Regional),43100
2024,12,Dec,Tuesday,School Holiday Weekday,Tram,282600
2024,12,Dec,Wednesday,Normal Weekday,Bus (Metropolitan),402650
2024,12,Dec,Wednesday,Normal Weekday,Train (Metropolitan),604300
2024,12,Dec,Wednesday,Normal Weekday,Bus (Regional),35500
2024,12,Dec,Wednesday,Normal Weekday,Train (Regional),66600
2024,12,Dec,Wednesday,Normal Weekday,Tram,566950
2025,1,Jan,Friday,Normal Weekday,Bus (Metropolitan),368400
2025,1,Jan,Friday,Normal Weekday,Train (Metropolitan),503000
2025,1,Jan,Friday,Normal Weekday,Bus (Regional),33650
2025,1,Jan,Friday,Normal Weekday,Train (Regional),45650
2025,1,Jan,Friday,Normal Weekday,Tram,471700
2025,1,Jan,Friday,School Holiday Weekday,Bus (Metropolitan),294200
2025,1,Jan,Friday,School Holiday Weekday,Train (Metropolitan),427800
2025,1,Jan,Friday,School Holiday Weekday,Bus (Regional),25500
2025,1,Jan,Friday,School Holiday Weekday,Train (Regional),53300
2025,1,Jan,Friday,School Holiday Weekday,Tram,427000
2025,1,Jan,Monday,School Holiday Weekday,Bus (Metropolitan),289300
2025,1,Jan,Monday,School Holiday Weekday,Train (Metropolitan),443600
2025,1,Jan,Monday,School Holiday Weekday,Bus (Regional),22800
2025,1,Jan,Monday,School Holiday Weekday,Train (Regional),53100
2025,1,Jan,Monday,School Holiday Weekday,Tram,400600
2025,1,Jan,Saturday,Weekend,Bus (Metropolitan),187200
2025,1,Jan,Saturday,Weekend,Train (Metropolitan),297150
2025,1,Jan,Saturday,Weekend,Bus (Regional),15250
2025,1,Jan,Saturday,Weekend,Train (Regional),37400
2025,1,Jan,Saturday,Weekend,Tram,404850
2025,1,Jan,Sunday,Weekend,Bus (Metropolitan),128750
2025,1,Jan,Sunday,Weekend,Train (Metropolitan),246550
2025,1,Jan,Sunday,Weekend,Bus (Regional),8800
2025,1,Jan,Sunday,Weekend,Train (Regional),29300
2025,1,Jan,Sunday,Weekend,Tram,288200
2025,1,Jan,Thursday,Normal Weekday,Bus (Metropolitan),379750
